user_id,target_pos,inclusion_pos,original_interactions,exclusion_interactions,inclusion_interactions,length_exclusion_cfs,length_inclusion_cfs,inclusion_removed_items,category
1922,1,1,"[24, 165, 359, 367, 400, 429, 636, 794, 875, 911, 926, 937, 1159, 1265, 1273, 1296, 1586, 1767, 2136, 3044]","[24, 165, 359, 367, 400, 429, 636, 794, 875, 911, 926, 1159, 1265, 1273, 1296, 1586, 1767, 2136, 3044]","[24, 165, 359, 367, 400, 429, 636, 794, 875, 911, 926, 1159, 1265, 1273, 1296, 1586, 1767, 2136, 3044, 867]",1,1,[867],2
1922,3,9,"[24, 165, 359, 367, 400, 429, 636, 794, 875, 911, 926, 937, 1159, 1265, 1273, 1296, 1586, 1767, 2136, 3044]","[24, 165, 359, 367, 400, 636, 794, 875, 911, 926, 937, 1159, 1265, 1273, 1296, 1586, 1767, 2136, 3044]","[24, 165, 359, 367, 400, 636, 794, 875, 911, 926, 937, 1159, 1265, 1273, 1296, 1586, 1767, 2136, 3044, 38]",1,1,[38],2
1922,5,2,"[24, 165, 359, 367, 400, 429, 636, 794, 875, 911, 926, 937, 1159, 1265, 1273, 1296, 1586, 1767, 2136, 3044]","[24, 359, 367, 400, 429, 636, 794, 875, 911, 926, 937, 1159, 1265, 1273, 1296, 1586, 1767, 2136, 3044]","[24, 359, 367, 400, 429, 636, 794, 875, 911, 926, 937, 1159, 1265, 1273, 1296, 1586, 1767, 2136, 3044, 2884]",1,1,[2884],2
1922,7,6,"[24, 165, 359, 367, 400, 429, 636, 794, 875, 911, 926, 937, 1159, 1265, 1273, 1296, 1586, 1767, 2136, 3044]","[165, 359, 367, 400, 429, 636, 794, 875, 911, 926, 937, 1159, 1265, 1273, 1296, 1586, 1767, 2136, 3044]","[165, 359, 367, 400, 429, 636, 794, 875, 911, 926, 937, 1159, 1265, 1273, 1296, 1586, 1767, 2136, 3044, 168]",1,1,[168],2
1925,1,7,"[23, 78, 133, 259, 415, 556, 678, 922, 1110, 1188, 1373, 1546, 1593, 1673, 1920, 1965, 2080, 2083, 2746, 2963]","[23, 78, 133, 259, 415, 556, 678, 922, 1110, 1188, 1373, 1546, 1593, 1673, 1920, 1965, 2080, 2083, 2963]","[23, 78, 133, 259, 415, 556, 678, 922, 1110, 1188, 1373, 1546, 1593, 1673, 1920, 1965, 2080, 2083, 2963, 2557]",1,1,[2557],2
1925,3,1,"[23, 78, 133, 259, 415, 556, 678, 922, 1110, 1188, 1373, 1546, 1593, 1673, 1920, 1965, 2080, 2083, 2746, 2963]","[23, 78, 133, 259, 415, 556, 678, 922, 1110, 1188, 1373, 1546, 1593, 1920, 1965, 2080, 2083, 2746, 2963]","[23, 78, 133, 259, 415, 556, 678, 922, 1110, 1188, 1373, 1546, 1593, 1920, 1965, 2080, 2083, 2746, 2963, 434]",1,1,[434],2
1925,5,7,"[23, 78, 133, 259, 415, 556, 678, 922, 1110, 1188, 1373, 1546, 1593, 1673, 1920, 1965, 2080, 2083, 2746, 2963]","[23, 78, 133, 259, 415, 678, 922, 1110, 1188, 1546, 1593, 1673, 1920, 1965, 2080, 2083, 2746, 2963]","[23, 78, 133, 259, 415, 678, 922, 1110, 1188, 1546, 1593, 1673, 1920, 1965, 2080, 2083, 2746, 2963, 607]",2,1,[607],0
1925,7,8,"[23, 78, 133, 259, 415, 556, 678, 922, 1110, 1188, 1373, 1546, 1593, 1673, 1920, 1965, 2080, 2083, 2746, 2963]","[78, 133, 259, 415, 556, 678, 922, 1110, 1188, 1373, 1546, 1593, 1673, 1920, 1965, 2080, 2083, 2746, 2963]","[78, 133, 259, 415, 556, 678, 922, 1110, 1188, 1373, 1546, 1593, 1673, 1920, 1965, 2080, 2083, 2746, 2963, 2071]",1,1,[2071],2
1926,1,8,"[2, 17, 31, 36, 47, 595, 854, 917, 1028, 1082, 1167, 1321, 1704, 1962, 2029, 2133, 2259, 2446, 2856, 3083]","[2, 17, 47, 595, 854, 917, 1028, 1082, 1167, 1321, 1704, 1962, 2029, 2133, 2446, 2856, 3083]","[2, 17, 47, 595, 854, 917, 1028, 1082, 1167, 1321, 1704, 1962, 2029, 2133, 2446, 2856, 3083, 2846]",3,1,[2846],0
1926,3,5,"[2, 17, 31, 36, 47, 595, 854, 917, 1028, 1082, 1167, 1321, 1704, 1962, 2029, 2133, 2259, 2446, 2856, 3083]","[2, 31, 36, 47, 595, 854, 1028, 1082, 1167, 1321, 1704, 1962, 2029, 2133, 2259, 2446, 2856, 3083]","[2, 31, 36, 47, 595, 854, 1028, 1082, 1167, 1321, 1704, 1962, 2029, 2133, 2259, 2446, 2856, 3083, 117]",2,1,[117],0
1926,5,5,"[2, 17, 31, 36, 47, 595, 854, 917, 1028, 1082, 1167, 1321, 1704, 1962, 2029, 2133, 2259, 2446, 2856, 3083]","[2, 31, 36, 47, 595, 854, 917, 1028, 1082, 1167, 1321, 1704, 1962, 2029, 2259, 2446, 2856, 3083]","[2, 31, 36, 47, 595, 854, 917, 1028, 1082, 1167, 1321, 1704, 1962, 2029, 2259, 2446, 2856, 3083, 320]",2,1,[320],0
1926,7,8,"[2, 17, 31, 36, 47, 595, 854, 917, 1028, 1082, 1167, 1321, 1704, 1962, 2029, 2133, 2259, 2446, 2856, 3083]","[2, 17, 31, 36, 47, 595, 854, 917, 1028, 1167, 1321, 1704, 1962, 2029, 2133, 2259, 2446, 2856, 3083]","[2, 17, 31, 36, 47, 595, 854, 917, 1028, 1167, 1321, 1704, 1962, 2029, 2133, 2259, 2446, 2856, 3083, 1857]",1,1,[1857],2
1928,1,9,"[28, 67, 95, 121, 125, 127, 131, 134, 196, 241, 265, 521, 606, 763, 896, 904, 918, 1086, 1830, 2077]","[28, 67, 95, 121, 125, 127, 131, 134, 241, 521, 606, 763, 896, 918, 1086, 1830, 2077]","[28, 67, 95, 121, 125, 127, 131, 134, 241, 521, 606, 763, 896, 918, 1086, 1830, 2077, 75]",3,1,[75],0
1928,3,6,"[28, 67, 95, 121, 125, 127, 131, 134, 196, 241, 265, 521, 606, 763, 896, 904, 918, 1086, 1830, 2077]","[28, 67, 95, 121, 127, 131, 134, 196, 241, 265, 606, 763, 896, 904, 918, 1086, 1830, 2077]","[28, 67, 95, 121, 127, 131, 134, 196, 241, 265, 606, 763, 896, 904, 918, 1086, 1830, 2077, 2019]",2,1,[2019],0
1928,5,7,"[28, 67, 95, 121, 125, 127, 131, 134, 196, 241, 265, 521, 606, 763, 896, 904, 918, 1086, 1830, 2077]","[28, 67, 95, 125, 131, 134, 196, 241, 265, 521, 606, 896, 904, 918, 1086, 1830, 2077]","[28, 67, 95, 125, 131, 134, 196, 241, 265, 521, 606, 896, 904, 918, 1086, 1830, 2077, 433]",3,1,[433],0
1928,7,7,"[28, 67, 95, 121, 125, 127, 131, 134, 196, 241, 265, 521, 606, 763, 896, 904, 918, 1086, 1830, 2077]","[28, 67, 95, 121, 125, 127, 131, 134, 196, 241, 265, 606, 763, 896, 904, 918, 1086, 1830, 2077]","[28, 67, 95, 121, 125, 127, 131, 134, 196, 241, 265, 606, 763, 896, 904, 918, 1086, 1830, 2077, 75]",1,1,[75],2
1930,1,5,"[181, 211, 414, 520, 672, 759, 826, 843, 1110, 1134, 1219, 1276, 1383, 1486, 1526, 1603, 1604, 1824, 2493, 2890]","[181, 414, 672, 759, 826, 843, 1110, 1134, 1219, 1276, 1383, 1603, 1604, 1824, 2493, 2890]","[181, 414, 672, 759, 826, 843, 1110, 1134, 1219, 1276, 1383, 1603, 1604, 1824, 2493, 2890, 353]",4,1,[353],0
1930,3,9,"[181, 211, 414, 520, 672, 759, 826, 843, 1110, 1134, 1219, 1276, 1383, 1486, 1526, 1603, 1604, 1824, 2493, 2890]","[181, 211, 414, 520, 672, 759, 843, 1110, 1134, 1276, 1383, 1486, 1526, 1603, 1604, 1824, 2890]","[181, 211, 414, 520, 672, 759, 843, 1110, 1134, 1276, 1383, 1486, 1526, 1603, 1604, 1824, 2890, 1503]",3,1,[1503],0
1930,5,8,"[181, 211, 414, 520, 672, 759, 826, 843, 1110, 1134, 1219, 1276, 1383, 1486, 1526, 1603, 1604, 1824, 2493, 2890]","[181, 211, 414, 520, 672, 759, 826, 843, 1134, 1219, 1276, 1383, 1486, 1526, 1603, 1604, 1824, 2493, 2890]","[181, 211, 414, 520, 672, 759, 826, 843, 1134, 1219, 1276, 1383, 1486, 1526, 1603, 1604, 1824, 2493, 2890, 2784]",1,1,[2784],2
1930,7,6,"[181, 211, 414, 520, 672, 759, 826, 843, 1110, 1134, 1219, 1276, 1383, 1486, 1526, 1603, 1604, 1824, 2493, 2890]","[181, 414, 520, 672, 759, 826, 843, 1110, 1134, 1219, 1276, 1383, 1486, 1526, 1603, 1604, 1824, 2493, 2890]","[181, 414, 520, 672, 759, 826, 843, 1110, 1134, 1219, 1276, 1383, 1486, 1526, 1603, 1604, 1824, 2493, 2890, 2383]",1,1,[2383],2
1937,1,3,"[119, 161, 172, 227, 327, 401, 419, 505, 528, 538, 612, 976, 1201, 1242, 1286, 1385, 1406, 1529, 1583, 1630]","[161, 172, 227, 327, 401, 419, 505, 528, 538, 612, 976, 1201, 1242, 1286, 1385, 1583, 1630]","[161, 172, 227, 327, 401, 419, 505, 528, 538, 612, 976, 1201, 1242, 1286, 1385, 1583, 1630, 167]",3,1,[167],0
1937,3,7,"[119, 161, 172, 227, 327, 401, 419, 505, 528, 538, 612, 976, 1201, 1242, 1286, 1385, 1406, 1529, 1583, 1630]","[172, 227, 327, 401, 419, 505, 528, 538, 612, 976, 1201, 1242, 1286, 1385, 1406, 1529, 1583, 1630]","[172, 227, 327, 401, 419, 505, 528, 538, 612, 976, 1201, 1242, 1286, 1385, 1406, 1529, 1583, 1630, 1257]",2,1,[1257],0
1937,5,4,"[119, 161, 172, 227, 327, 401, 419, 505, 528, 538, 612, 976, 1201, 1242, 1286, 1385, 1406, 1529, 1583, 1630]","[119, 161, 172, 227, 327, 419, 505, 528, 538, 612, 976, 1201, 1242, 1286, 1385, 1406, 1529, 1583, 1630]","[119, 161, 172, 227, 327, 419, 505, 528, 538, 612, 976, 1201, 1242, 1286, 1385, 1406, 1529, 1583, 1630, 34]",1,1,[34],2
1937,7,7,"[119, 161, 172, 227, 327, 401, 419, 505, 528, 538, 612, 976, 1201, 1242, 1286, 1385, 1406, 1529, 1583, 1630]","[161, 172, 227, 327, 401, 419, 505, 528, 538, 612, 976, 1201, 1242, 1286, 1385, 1406, 1529, 1583, 1630]","[161, 172, 227, 327, 401, 419, 505, 528, 538, 612, 976, 1201, 1242, 1286, 1385, 1406, 1529, 1583, 1630, 265]",1,1,[265],2
1938,1,5,"[49, 161, 188, 203, 210, 211, 212, 214, 278, 644, 720, 729, 776, 976, 1019, 1042, 1044, 1075, 2284, 2290]","[161, 188, 203, 210, 212, 214, 278, 644, 720, 729, 776, 976, 1019, 1044, 1075, 2284, 2290]","[161, 188, 203, 210, 212, 214, 278, 644, 720, 729, 776, 976, 1019, 1044, 1075, 2284, 2290, 211]",3,1,[211],0
1938,3,6,"[49, 161, 188, 203, 210, 211, 212, 214, 278, 644, 720, 729, 776, 976, 1019, 1042, 1044, 1075, 2284, 2290]","[161, 188, 203, 212, 214, 278, 644, 720, 729, 776, 976, 1019, 1042, 1044, 1075, 2284, 2290]","[161, 188, 203, 212, 214, 278, 644, 720, 729, 776, 976, 1019, 1042, 1044, 1075, 2284, 2290, 217]",3,1,[217],0
1938,5,8,"[49, 161, 188, 203, 210, 211, 212, 214, 278, 644, 720, 729, 776, 976, 1019, 1042, 1044, 1075, 2284, 2290]","[161, 188, 203, 210, 212, 214, 278, 644, 720, 729, 776, 976, 1019, 1042, 1044, 1075, 2284, 2290]","[161, 188, 203, 210, 212, 214, 278, 644, 720, 729, 776, 976, 1019, 1042, 1044, 1075, 2284, 2290, 665]",2,1,[665],0
1938,7,9,"[49, 161, 188, 203, 210, 211, 212, 214, 278, 644, 720, 729, 776, 976, 1019, 1042, 1044, 1075, 2284, 2290]","[49, 188, 203, 210, 211, 212, 214, 278, 644, 720, 729, 776, 976, 1019, 1042, 1044, 1075, 2284, 2290]","[49, 188, 203, 210, 211, 212, 214, 278, 644, 720, 729, 776, 976, 1019, 1042, 1044, 1075, 2284, 2290, 1716]",1,1,[1716],2
1939,1,4,"[44, 78, 272, 289, 339, 377, 522, 553, 588, 725, 834, 923, 961, 991, 1009, 1238, 1242, 1257, 1762, 2478]","[78, 272, 339, 377, 725, 834, 923, 961, 991, 1009, 1238, 1242, 1762, 2478]","[78, 272, 339, 377, 725, 834, 923, 961, 991, 1009, 1238, 1242, 1762, 2478, 218]",6,1,[218],0
1939,3,6,"[44, 78, 272, 289, 339, 377, 522, 553, 588, 725, 834, 923, 961, 991, 1009, 1238, 1242, 1257, 1762, 2478]","[78, 272, 289, 339, 377, 553, 588, 725, 834, 923, 961, 991, 1009, 1238, 1242, 1257, 1762, 2478]","[78, 272, 289, 339, 377, 553, 588, 725, 834, 923, 961, 991, 1009, 1238, 1242, 1257, 1762, 2478, 79]",2,1,[79],0
1939,5,5,"[44, 78, 272, 289, 339, 377, 522, 553, 588, 725, 834, 923, 961, 991, 1009, 1238, 1242, 1257, 1762, 2478]","[78, 272, 289, 339, 377, 522, 553, 588, 725, 834, 923, 961, 991, 1009, 1238, 1242, 1257, 1762, 2478]","[78, 272, 289, 339, 377, 522, 553, 588, 725, 834, 923, 961, 991, 1009, 1238, 1242, 1257, 1762, 2478, 273]",1,1,[273],2
1939,7,9,"[44, 78, 272, 289, 339, 377, 522, 553, 588, 725, 834, 923, 961, 991, 1009, 1238, 1242, 1257, 1762, 2478]","[44, 78, 289, 339, 377, 522, 553, 588, 725, 834, 923, 961, 991, 1009, 1238, 1242, 1257, 1762, 2478]","[44, 78, 289, 339, 377, 522, 553, 588, 725, 834, 923, 961, 991, 1009, 1238, 1242, 1257, 1762, 2478, 3037]",1,1,[3037],2
1941,1,6,"[74, 105, 232, 243, 342, 355, 377, 542, 876, 1245, 1248, 1559, 1797, 2084, 2621, 2830, 2872, 2931, 3000, 3078]","[105, 243, 342, 355, 377, 542, 1245, 1248, 2084, 2621, 2830, 2931, 3000, 3078]","[105, 243, 342, 355, 377, 542, 1245, 1248, 2084, 2621, 2830, 2931, 3000, 3078, 1136]",6,1,[1136],0
1941,3,7,"[74, 105, 232, 243, 342, 355, 377, 542, 876, 1245, 1248, 1559, 1797, 2084, 2621, 2830, 2872, 2931, 3000, 3078]","[105, 243, 342, 355, 377, 542, 876, 1245, 1248, 1797, 2084, 2621, 2830, 2872, 2931, 3000, 3078]","[105, 243, 342, 355, 377, 542, 876, 1245, 1248, 1797, 2084, 2621, 2830, 2872, 2931, 3000, 3078, 884]",3,1,[884],0
1941,5,3,"[74, 105, 232, 243, 342, 355, 377, 542, 876, 1245, 1248, 1559, 1797, 2084, 2621, 2830, 2872, 2931, 3000, 3078]","[74, 243, 342, 355, 377, 542, 876, 1245, 1248, 1559, 1797, 2084, 2621, 2830, 2872, 2931, 3000, 3078]","[74, 243, 342, 355, 377, 542, 876, 1245, 1248, 1559, 1797, 2084, 2621, 2830, 2872, 2931, 3000, 3078, 1271]",2,1,[1271],0
1941,7,8,"[74, 105, 232, 243, 342, 355, 377, 542, 876, 1245, 1248, 1559, 1797, 2084, 2621, 2830, 2872, 2931, 3000, 3078]","[105, 232, 243, 342, 355, 377, 542, 876, 1245, 1248, 1559, 1797, 2084, 2621, 2830, 2872, 2931, 3000, 3078]","[105, 232, 243, 342, 355, 377, 542, 876, 1245, 1248, 1559, 1797, 2084, 2621, 2830, 2872, 2931, 3000, 3078, 24]",1,1,[24],2
1943,1,7,"[80, 157, 185, 431, 518, 778, 794, 795, 832, 850, 1085, 1109, 1186, 1345, 1383, 1603, 2053, 2178, 2344, 2782]","[80, 157, 185, 431, 518, 778, 794, 795, 832, 850, 1085, 1109, 1186, 1383, 1603, 2053, 2344, 2782]","[80, 157, 185, 431, 518, 778, 794, 795, 832, 850, 1085, 1109, 1186, 1383, 1603, 2053, 2344, 2782, 105]",2,1,[105],0
1943,3,4,"[80, 157, 185, 431, 518, 778, 794, 795, 832, 850, 1085, 1109, 1186, 1345, 1383, 1603, 2053, 2178, 2344, 2782]","[80, 157, 185, 431, 518, 794, 795, 832, 850, 1085, 1109, 1186, 1345, 1383, 1603, 2053, 2178, 2344, 2782]","[80, 157, 185, 431, 518, 794, 795, 832, 850, 1085, 1109, 1186, 1345, 1383, 1603, 2053, 2178, 2344, 2782, 652]",1,1,[652],2
1943,5,8,"[80, 157, 185, 431, 518, 778, 794, 795, 832, 850, 1085, 1109, 1186, 1345, 1383, 1603, 2053, 2178, 2344, 2782]","[80, 431, 518, 778, 794, 795, 832, 850, 1085, 1109, 1186, 1345, 1383, 1603, 2053, 2178, 2344, 2782]","[80, 431, 518, 778, 794, 795, 832, 850, 1085, 1109, 1186, 1345, 1383, 1603, 2053, 2178, 2344, 2782, 93]",2,1,[93],0
1943,7,9,"[80, 157, 185, 431, 518, 778, 794, 795, 832, 850, 1085, 1109, 1186, 1345, 1383, 1603, 2053, 2178, 2344, 2782]","[80, 157, 185, 431, 518, 794, 795, 832, 850, 1085, 1109, 1186, 1345, 1383, 1603, 2053, 2178, 2344, 2782]","[80, 157, 185, 431, 518, 794, 795, 832, 850, 1085, 1109, 1186, 1345, 1383, 1603, 2053, 2178, 2344, 2782, 128]",1,1,[128],2
1947,1,5,"[68, 88, 93, 128, 187, 214, 218, 277, 281, 432, 554, 712, 721, 980, 1167, 1563, 1587, 1616, 1932, 2776]","[68, 214, 277, 281, 432, 554, 980, 1587, 1616, 1932, 2776]","[68, 214, 277, 281, 432, 554, 980, 1587, 1616, 1932, 2776, 23]",9,1,[23],0
1947,3,9,"[68, 88, 93, 128, 187, 214, 218, 277, 281, 432, 554, 712, 721, 980, 1167, 1563, 1587, 1616, 1932, 2776]","[68, 88, 93, 128, 187, 214, 277, 281, 432, 554, 721, 980, 1167, 1563, 1587, 1616, 1932, 2776]","[68, 88, 93, 128, 187, 214, 277, 281, 432, 554, 721, 980, 1167, 1563, 1587, 1616, 1932, 2776, 2867]",2,1,[2867],0
1947,5,5,"[68, 88, 93, 128, 187, 214, 218, 277, 281, 432, 554, 712, 721, 980, 1167, 1563, 1587, 1616, 1932, 2776]","[68, 88, 93, 128, 187, 214, 218, 277, 281, 432, 554, 712, 721, 980, 1167, 1563, 1587, 1616, 2776]","[68, 88, 93, 128, 187, 214, 218, 277, 281, 432, 554, 712, 721, 980, 1167, 1563, 1587, 1616, 2776, 353]",1,1,[353],2
1947,7,7,"[68, 88, 93, 128, 187, 214, 218, 277, 281, 432, 554, 712, 721, 980, 1167, 1563, 1587, 1616, 1932, 2776]","[68, 88, 128, 187, 214, 218, 277, 281, 432, 554, 712, 721, 980, 1167, 1563, 1587, 1616, 1932, 2776]","[68, 88, 128, 187, 214, 218, 277, 281, 432, 554, 712, 721, 980, 1167, 1563, 1587, 1616, 1932, 2776, 211]",1,1,[211],2
1948,1,5,"[6, 99, 108, 123, 147, 149, 161, 164, 188, 569, 606, 904, 930, 1064, 1089, 1095, 1110, 1229, 1243, 1318]","[6, 108, 123, 147, 149, 161, 164, 188, 569, 606, 904, 1064, 1089, 1110, 1229, 1243, 1318]","[6, 108, 123, 147, 149, 161, 164, 188, 569, 606, 904, 1064, 1089, 1110, 1229, 1243, 1318, 2356]",3,1,[2356],0
1948,3,4,"[6, 99, 108, 123, 147, 149, 161, 164, 188, 569, 606, 904, 930, 1064, 1089, 1095, 1110, 1229, 1243, 1318]","[6, 99, 108, 123, 147, 149, 161, 164, 188, 569, 606, 904, 930, 1089, 1110, 1229, 1243, 1318]","[6, 99, 108, 123, 147, 149, 161, 164, 188, 569, 606, 904, 930, 1089, 1110, 1229, 1243, 1318, 1656]",2,1,[1656],0
1948,5,7,"[6, 99, 108, 123, 147, 149, 161, 164, 188, 569, 606, 904, 930, 1064, 1089, 1095, 1110, 1229, 1243, 1318]","[6, 108, 123, 147, 149, 161, 164, 188, 569, 606, 904, 1064, 1089, 1095, 1110, 1229, 1243, 1318]","[6, 108, 123, 147, 149, 161, 164, 188, 569, 606, 904, 1064, 1089, 1095, 1110, 1229, 1243, 1318, 620]",2,1,[620],0
1948,7,9,"[6, 99, 108, 123, 147, 149, 161, 164, 188, 569, 606, 904, 930, 1064, 1089, 1095, 1110, 1229, 1243, 1318]","[6, 99, 108, 147, 149, 161, 164, 188, 569, 606, 904, 930, 1064, 1089, 1095, 1110, 1229, 1243, 1318]","[6, 99, 108, 147, 149, 161, 164, 188, 569, 606, 904, 930, 1064, 1089, 1095, 1110, 1229, 1243, 1318, 75]",1,1,[75],2
1951,1,3,"[10, 11, 12, 37, 38, 146, 177, 185, 316, 332, 472, 993, 1158, 1778, 1866, 2063, 2212, 2241, 2560, 2893]","[10, 11, 12, 37, 38, 146, 177, 332, 472, 993, 1158, 1778, 1866, 2063, 2212, 2241, 2560]","[10, 11, 12, 37, 38, 146, 177, 332, 472, 993, 1158, 1778, 1866, 2063, 2212, 2241, 2560, 2392]",3,1,[2392],0
1951,3,7,"[10, 11, 12, 37, 38, 146, 177, 185, 316, 332, 472, 993, 1158, 1778, 1866, 2063, 2212, 2241, 2560, 2893]","[10, 11, 12, 37, 38, 146, 177, 185, 316, 332, 472, 1778, 1866, 2241, 2560, 2893]","[10, 11, 12, 37, 38, 146, 177, 185, 316, 332, 472, 1778, 1866, 2241, 2560, 2893, 105]",4,1,[105],0
1951,5,7,"[10, 11, 12, 37, 38, 146, 177, 185, 316, 332, 472, 993, 1158, 1778, 1866, 2063, 2212, 2241, 2560, 2893]","[11, 12, 37, 38, 146, 177, 185, 332, 472, 993, 1158, 1778, 1866, 2063, 2212, 2241, 2560, 2893]","[11, 12, 37, 38, 146, 177, 185, 332, 472, 993, 1158, 1778, 1866, 2063, 2212, 2241, 2560, 2893, 1849]",2,1,[1849],0
1951,7,8,"[10, 11, 12, 37, 38, 146, 177, 185, 316, 332, 472, 993, 1158, 1778, 1866, 2063, 2212, 2241, 2560, 2893]","[10, 11, 12, 38, 146, 177, 185, 316, 332, 472, 993, 1158, 1778, 1866, 2063, 2212, 2241, 2560, 2893]","[10, 11, 12, 38, 146, 177, 185, 316, 332, 472, 993, 1158, 1778, 1866, 2063, 2212, 2241, 2560, 2893, 93]",1,1,[93],2
1952,1,7,"[232, 347, 387, 432, 517, 533, 545, 626, 640, 746, 789, 882, 984, 1088, 1257, 1264, 1314, 1419, 1784, 2240]","[387, 517, 533, 545, 626, 640, 746, 789, 882, 984, 1088, 1257, 1264, 1314, 1419, 1784, 2240]","[387, 517, 533, 545, 626, 640, 746, 789, 882, 984, 1088, 1257, 1264, 1314, 1419, 1784, 2240, 2161]",3,1,[2161],0
1952,3,4,"[232, 347, 387, 432, 517, 533, 545, 626, 640, 746, 789, 882, 984, 1088, 1257, 1264, 1314, 1419, 1784, 2240]","[232, 347, 387, 432, 517, 533, 545, 626, 640, 789, 882, 984, 1088, 1257, 1264, 1314, 1419, 1784, 2240]","[232, 347, 387, 432, 517, 533, 545, 626, 640, 789, 882, 984, 1088, 1257, 1264, 1314, 1419, 1784, 2240, 568]",1,1,[568],2
1952,5,6,"[232, 347, 387, 432, 517, 533, 545, 626, 640, 746, 789, 882, 984, 1088, 1257, 1264, 1314, 1419, 1784, 2240]","[232, 347, 387, 432, 517, 533, 626, 746, 789, 882, 984, 1088, 1257, 1264, 1314, 1419, 1784, 2240]","[232, 347, 387, 432, 517, 533, 626, 746, 789, 882, 984, 1088, 1257, 1264, 1314, 1419, 1784, 2240, 397]",2,1,[397],0
1952,7,7,"[232, 347, 387, 432, 517, 533, 545, 626, 640, 746, 789, 882, 984, 1088, 1257, 1264, 1314, 1419, 1784, 2240]","[232, 347, 387, 432, 533, 545, 626, 640, 746, 789, 882, 984, 1088, 1257, 1264, 1314, 1419, 1784, 2240]","[232, 347, 387, 432, 533, 545, 626, 640, 746, 789, 882, 984, 1088, 1257, 1264, 1314, 1419, 1784, 2240, 998]",1,1,[998],2
1954,1,8,"[10, 51, 70, 222, 247, 276, 325, 342, 346, 350, 445, 461, 482, 485, 516, 663, 1242, 2243, 2639, 2919]","[10, 70, 247, 342, 346, 350, 445, 461, 482, 485, 663, 1242, 2243, 2919]","[10, 70, 247, 342, 346, 350, 445, 461, 482, 485, 663, 1242, 2243, 2919, 431]",6,1,[431],0
1954,3,5,"[10, 51, 70, 222, 247, 276, 325, 342, 346, 350, 445, 461, 482, 485, 516, 663, 1242, 2243, 2639, 2919]","[10, 51, 70, 222, 247, 325, 342, 350, 445, 461, 482, 485, 663, 1242, 2243, 2639, 2919]","[10, 51, 70, 222, 247, 325, 342, 350, 445, 461, 482, 485, 663, 1242, 2243, 2639, 2919, 135]",3,1,[135],0
1954,5,8,"[10, 51, 70, 222, 247, 276, 325, 342, 346, 350, 445, 461, 482, 485, 516, 663, 1242, 2243, 2639, 2919]","[10, 51, 222, 247, 276, 325, 342, 346, 350, 445, 461, 482, 485, 516, 663, 1242, 2639, 2919]","[10, 51, 222, 247, 276, 325, 342, 346, 350, 445, 461, 482, 485, 516, 663, 1242, 2639, 2919, 105]",2,1,[105],0
1954,7,9,"[10, 51, 70, 222, 247, 276, 325, 342, 346, 350, 445, 461, 482, 485, 516, 663, 1242, 2243, 2639, 2919]","[10, 51, 70, 222, 247, 276, 342, 346, 350, 445, 461, 482, 485, 516, 663, 1242, 2243, 2639, 2919]","[10, 51, 70, 222, 247, 276, 342, 346, 350, 445, 461, 482, 485, 516, 663, 1242, 2243, 2639, 2919, 52]",1,1,[52],2
1958,1,6,"[46, 270, 451, 752, 770, 777, 815, 899, 1028, 1089, 1114, 1297, 1539, 1604, 1937, 2057, 2436, 2503, 2644, 2885]","[46, 270, 752, 770, 815, 899, 1028, 1089, 1114, 1297, 1539, 1604, 1937, 2057, 2436, 2503, 2885]","[46, 270, 752, 770, 815, 899, 1028, 1089, 1114, 1297, 1539, 1604, 1937, 2057, 2436, 2503, 2885, 2398]",3,1,[2398],0
1958,3,3,"[46, 270, 451, 752, 770, 777, 815, 899, 1028, 1089, 1114, 1297, 1539, 1604, 1937, 2057, 2436, 2503, 2644, 2885]","[451, 752, 770, 777, 815, 899, 1028, 1089, 1114, 1297, 1539, 1604, 1937, 2057, 2436, 2503, 2644, 2885]","[451, 752, 770, 777, 815, 899, 1028, 1089, 1114, 1297, 1539, 1604, 1937, 2057, 2436, 2503, 2644, 2885, 316]",2,1,[316],0
1958,5,6,"[46, 270, 451, 752, 770, 777, 815, 899, 1028, 1089, 1114, 1297, 1539, 1604, 1937, 2057, 2436, 2503, 2644, 2885]","[46, 270, 451, 752, 770, 815, 1028, 1089, 1114, 1297, 1539, 1604, 1937, 2057, 2436, 2503, 2644, 2885]","[46, 270, 451, 752, 770, 815, 1028, 1089, 1114, 1297, 1539, 1604, 1937, 2057, 2436, 2503, 2644, 2885, 161]",2,1,[161],0
1958,7,4,"[46, 270, 451, 752, 770, 777, 815, 899, 1028, 1089, 1114, 1297, 1539, 1604, 1937, 2057, 2436, 2503, 2644, 2885]","[46, 270, 752, 770, 777, 815, 899, 1028, 1089, 1114, 1297, 1539, 1604, 1937, 2057, 2436, 2503, 2644, 2885]","[46, 270, 752, 770, 777, 815, 899, 1028, 1089, 1114, 1297, 1539, 1604, 1937, 2057, 2436, 2503, 2644, 2885, 933]",1,1,[933],2
1960,1,3,"[42, 43, 143, 144, 153, 169, 420, 453, 866, 951, 1050, 1236, 1273, 1493, 1538, 1552, 1567, 1584, 1587, 2373]","[144, 420, 951, 1236, 1273, 1538, 1552, 1584, 1587]","[144, 420, 951, 1236, 1273, 1538, 1552, 1584, 1587, 109]",11,1,[109],0
