user_id,target_pos,inclusion_pos,original_interactions,exclusion_interactions,inclusion_interactions,length_exclusion_cfs,length_inclusion_cfs,inclusion_removed_items,category
1128,7,3,"[132, 262, 420, 500, 735, 773, 1027, 1082, 1096, 1373, 1418, 1659, 1670, 1674, 1715, 1723, 1809, 1926, 2134, 2437]","[262, 420, 500, 735, 773, 1027, 1082, 1096, 1373, 1418, 1659, 1670, 1674, 1715, 1723, 1809, 1926, 2134, 2437]","[262, 420, 500, 735, 773, 1027, 1082, 1096, 1373, 1418, 1659, 1670, 1674, 1715, 1723, 1809, 1926, 2134, 2437, 3336]",1,1,[3336],2
1129,1,5,"[20, 65, 87, 169, 187, 210, 219, 360, 464, 506, 513, 715, 719, 881, 892, 938, 1115, 1132, 1388, 1424]","[20, 65, 87, 169, 219, 360, 464, 506, 513, 719, 881, 892, 938, 1115, 1132, 1388, 1424]","[20, 65, 87, 169, 219, 360, 464, 506, 513, 719, 881, 892, 938, 1115, 1132, 1388, 1424, 3266]",3,1,[3266],0
1129,3,8,"[20, 65, 87, 169, 187, 210, 219, 360, 464, 506, 513, 715, 719, 881, 892, 938, 1115, 1132, 1388, 1424]","[20, 65, 169, 187, 210, 219, 360, 464, 506, 513, 715, 719, 881, 892, 938, 1388, 1424]","[20, 65, 169, 187, 210, 219, 360, 464, 506, 513, 715, 719, 881, 892, 938, 1388, 1424, 3483]",3,1,[3483],0
1129,5,7,"[20, 65, 87, 169, 187, 210, 219, 360, 464, 506, 513, 715, 719, 881, 892, 938, 1115, 1132, 1388, 1424]","[65, 87, 169, 187, 210, 219, 360, 464, 506, 513, 715, 719, 881, 892, 938, 1115, 1132, 1388, 1424]","[65, 87, 169, 187, 210, 219, 360, 464, 506, 513, 715, 719, 881, 892, 938, 1115, 1132, 1388, 1424, 3578]",1,1,[3578],2
1129,7,8,"[20, 65, 87, 169, 187, 210, 219, 360, 464, 506, 513, 715, 719, 881, 892, 938, 1115, 1132, 1388, 1424]","[20, 87, 169, 187, 210, 219, 360, 464, 506, 513, 715, 719, 881, 892, 938, 1115, 1132, 1388, 1424]","[20, 87, 169, 187, 210, 219, 360, 464, 506, 513, 715, 719, 881, 892, 938, 1115, 1132, 1388, 1424, 3706]",1,1,[3706],2
1130,1,8,"[131, 133, 168, 187, 196, 207, 243, 453, 534, 749, 762, 857, 885, 1106, 1114, 1155, 1404, 1473, 1540, 2031]","[131, 133, 168, 196, 243, 453, 534, 749, 762, 885, 1106, 1114, 1155, 1473, 1540, 2031]","[131, 133, 168, 196, 243, 453, 534, 749, 762, 885, 1106, 1114, 1155, 1473, 1540, 2031, 3622]",4,1,[3622],0
1130,3,4,"[131, 133, 168, 187, 196, 207, 243, 453, 534, 749, 762, 857, 885, 1106, 1114, 1155, 1404, 1473, 1540, 2031]","[131, 133, 187, 196, 243, 453, 534, 749, 762, 857, 885, 1114, 1155, 1404, 1473, 1540, 2031]","[131, 133, 187, 196, 243, 453, 534, 749, 762, 857, 885, 1114, 1155, 1404, 1473, 1540, 2031, 3464]",3,1,[3464],0
1130,5,9,"[131, 133, 168, 187, 196, 207, 243, 453, 534, 749, 762, 857, 885, 1106, 1114, 1155, 1404, 1473, 1540, 2031]","[131, 133, 168, 187, 196, 207, 243, 453, 534, 749, 762, 857, 885, 1106, 1155, 1473, 1540, 2031]","[131, 133, 168, 187, 196, 207, 243, 453, 534, 749, 762, 857, 885, 1106, 1155, 1473, 1540, 2031, 3615]",2,1,[3615],0
1130,7,8,"[131, 133, 168, 187, 196, 207, 243, 453, 534, 749, 762, 857, 885, 1106, 1114, 1155, 1404, 1473, 1540, 2031]","[131, 133, 168, 187, 196, 243, 453, 534, 749, 762, 857, 885, 1106, 1114, 1155, 1404, 1473, 1540, 2031]","[131, 133, 168, 187, 196, 243, 453, 534, 749, 762, 857, 885, 1106, 1114, 1155, 1404, 1473, 1540, 2031, 3513]",1,1,[3513],2
1131,1,9,"[42, 49, 128, 205, 210, 310, 367, 505, 662, 695, 1159, 1232, 1238, 1254, 1284, 1448, 1592, 2012, 2129, 2134]","[310, 505, 662, 695, 1159, 1232, 1238, 1254, 1284, 1592, 2134]","[310, 505, 662, 695, 1159, 1232, 1238, 1254, 1284, 1592, 2134, 3706]",9,1,[3706],0
1131,3,5,"[42, 49, 128, 205, 210, 310, 367, 505, 662, 695, 1159, 1232, 1238, 1254, 1284, 1448, 1592, 2012, 2129, 2134]","[42, 49, 128, 205, 210, 310, 367, 505, 662, 695, 1159, 1238, 1254, 1448, 1592, 2012, 2129, 2134]","[42, 49, 128, 205, 210, 310, 367, 505, 662, 695, 1159, 1238, 1254, 1448, 1592, 2012, 2129, 2134, 3706]",2,1,[3706],0
1131,5,6,"[42, 49, 128, 205, 210, 310, 367, 505, 662, 695, 1159, 1232, 1238, 1254, 1284, 1448, 1592, 2012, 2129, 2134]","[128, 205, 210, 310, 662, 695, 1159, 1232, 1238, 1254, 1284, 1448, 1592, 2012, 2129, 2134]","[128, 205, 210, 310, 662, 695, 1159, 1232, 1238, 1254, 1284, 1448, 1592, 2012, 2129, 2134, 3578]",4,1,[3578],0
1131,7,8,"[42, 49, 128, 205, 210, 310, 367, 505, 662, 695, 1159, 1232, 1238, 1254, 1284, 1448, 1592, 2012, 2129, 2134]","[42, 49, 128, 205, 210, 367, 505, 662, 695, 1159, 1238, 1254, 1284, 1448, 1592, 2012, 2129, 2134]","[42, 49, 128, 205, 210, 367, 505, 662, 695, 1159, 1238, 1254, 1284, 1448, 1592, 2012, 2129, 2134, 3155]",2,1,[3155],0
1132,1,5,"[23, 61, 344, 425, 539, 556, 565, 587, 623, 644, 656, 667, 679, 734, 742, 768, 865, 1104, 1185, 1727]","[23, 61, 344, 539, 556, 565, 623, 656, 734, 742, 1104, 1185, 1727]","[23, 61, 344, 539, 556, 565, 623, 656, 734, 742, 1104, 1185, 1727, 3514]",7,1,[3514],0
1132,3,9,"[23, 61, 344, 425, 539, 556, 565, 587, 623, 644, 656, 667, 679, 734, 742, 768, 865, 1104, 1185, 1727]","[23, 61, 344, 539, 556, 565, 623, 656, 742, 768, 865, 1104, 1185, 1727]","[23, 61, 344, 539, 556, 565, 623, 656, 742, 768, 865, 1104, 1185, 1727, 3538]",6,1,[3538],0
1132,5,7,"[23, 61, 344, 425, 539, 556, 565, 587, 623, 644, 656, 667, 679, 734, 742, 768, 865, 1104, 1185, 1727]","[23, 344, 425, 539, 556, 587, 623, 644, 656, 667, 679, 734, 742, 768, 865, 1185, 1727]","[23, 344, 425, 539, 556, 587, 623, 644, 656, 667, 679, 734, 742, 768, 865, 1185, 1727, 3706]",3,1,[3706],0
1132,7,8,"[23, 61, 344, 425, 539, 556, 565, 587, 623, 644, 656, 667, 679, 734, 742, 768, 865, 1104, 1185, 1727]","[23, 61, 344, 425, 539, 565, 587, 623, 644, 656, 667, 679, 734, 742, 768, 865, 1104, 1185, 1727]","[23, 61, 344, 425, 539, 565, 587, 623, 644, 656, 667, 679, 734, 742, 768, 865, 1104, 1185, 1727, 3706]",1,1,[3706],2
1133,1,5,"[74, 94, 106, 112, 123, 168, 199, 337, 382, 435, 487, 836, 920, 980, 1076, 1225, 1487, 1866, 2332, 2963]","[74, 94, 123, 199, 337, 435, 487, 836, 920, 980, 1076, 1225, 1487, 1866, 2332, 2963]","[74, 94, 123, 199, 337, 435, 487, 836, 920, 980, 1076, 1225, 1487, 1866, 2332, 2963, 3706]",4,1,[3706],0
1133,3,3,"[74, 94, 106, 112, 123, 168, 199, 337, 382, 435, 487, 836, 920, 980, 1076, 1225, 1487, 1866, 2332, 2963]","[94, 106, 112, 123, 168, 199, 337, 382, 435, 487, 836, 980, 1076, 1225, 1487, 1866, 2332]","[94, 106, 112, 123, 168, 199, 337, 382, 435, 487, 836, 980, 1076, 1225, 1487, 1866, 2332, 3706]",3,1,[3706],0
1133,5,8,"[74, 94, 106, 112, 123, 168, 199, 337, 382, 435, 487, 836, 920, 980, 1076, 1225, 1487, 1866, 2332, 2963]","[94, 106, 123, 168, 199, 337, 382, 435, 836, 920, 980, 1076, 1225, 1487, 1866, 2332, 2963]","[94, 106, 123, 168, 199, 337, 382, 435, 836, 920, 980, 1076, 1225, 1487, 1866, 2332, 2963, 3538]",3,1,[3538],0
1133,7,6,"[74, 94, 106, 112, 123, 168, 199, 337, 382, 435, 487, 836, 920, 980, 1076, 1225, 1487, 1866, 2332, 2963]","[74, 94, 106, 112, 123, 168, 337, 382, 435, 487, 836, 920, 980, 1076, 1225, 1487, 1866, 2332, 2963]","[74, 94, 106, 112, 123, 168, 337, 382, 435, 487, 836, 920, 980, 1076, 1225, 1487, 1866, 2332, 2963, 3598]",1,1,[3598],2
1134,1,7,"[48, 61, 84, 98, 114, 133, 187, 204, 206, 215, 245, 386, 435, 623, 676, 679, 718, 798, 844, 1081]","[48, 61, 98, 114, 133, 204, 245, 435, 623, 676, 798, 844, 1081]","[48, 61, 98, 114, 133, 204, 245, 435, 623, 676, 798, 844, 1081, 3534]",7,1,[3534],0
1134,3,7,"[48, 61, 84, 98, 114, 133, 187, 204, 206, 215, 245, 386, 435, 623, 676, 679, 718, 798, 844, 1081]","[61, 84, 114, 133, 187, 206, 215, 245, 386, 435, 623, 676, 679, 718, 798, 844, 1081]","[61, 84, 114, 133, 187, 206, 215, 245, 386, 435, 623, 676, 679, 718, 798, 844, 1081, 3706]",3,1,[3706],0
1134,5,9,"[48, 61, 84, 98, 114, 133, 187, 204, 206, 215, 245, 386, 435, 623, 676, 679, 718, 798, 844, 1081]","[48, 98, 114, 133, 187, 204, 206, 215, 245, 386, 435, 623, 676, 679, 718, 798, 844, 1081]","[48, 98, 114, 133, 187, 204, 206, 215, 245, 386, 435, 623, 676, 679, 718, 798, 844, 1081, 3534]",2,1,[3534],0
1134,7,8,"[48, 61, 84, 98, 114, 133, 187, 204, 206, 215, 245, 386, 435, 623, 676, 679, 718, 798, 844, 1081]","[61, 84, 98, 114, 133, 187, 204, 206, 215, 245, 386, 435, 623, 676, 679, 718, 798, 844, 1081]","[61, 84, 98, 114, 133, 187, 204, 206, 215, 245, 386, 435, 623, 676, 679, 718, 798, 844, 1081, 3244]",1,1,[3244],2
1135,1,3,"[6, 134, 218, 260, 377, 667, 768, 784, 859, 935, 954, 971, 1006, 1014, 1059, 1291, 1723, 1876, 1976, 2110]","[6, 134, 218, 260, 377, 768, 784, 859, 935, 971, 1014, 1059, 1291, 1723, 1876]","[6, 134, 218, 260, 377, 768, 784, 859, 935, 971, 1014, 1059, 1291, 1723, 1876, 3177]",5,1,[3177],0
1135,3,9,"[6, 134, 218, 260, 377, 667, 768, 784, 859, 935, 954, 971, 1006, 1014, 1059, 1291, 1723, 1876, 1976, 2110]","[6, 134, 218, 260, 377, 784, 859, 935, 954, 971, 1006, 1014, 1059, 1291, 1723, 1876, 1976, 2110]","[6, 134, 218, 260, 377, 784, 859, 935, 954, 971, 1006, 1014, 1059, 1291, 1723, 1876, 1976, 2110, 3514, 3506]",2,2,[3506 3514],2
1135,5,2,"[6, 134, 218, 260, 377, 667, 768, 784, 859, 935, 954, 971, 1006, 1014, 1059, 1291, 1723, 1876, 1976, 2110]","[6, 218, 377, 667, 768, 784, 859, 935, 954, 971, 1006, 1014, 1059, 1291, 1723, 1876, 1976, 2110]","[6, 218, 377, 667, 768, 784, 859, 935, 954, 971, 1006, 1014, 1059, 1291, 1723, 1876, 1976, 2110, 3706]",2,1,[3706],0
1135,7,4,"[6, 134, 218, 260, 377, 667, 768, 784, 859, 935, 954, 971, 1006, 1014, 1059, 1291, 1723, 1876, 1976, 2110]","[6, 134, 260, 377, 667, 768, 784, 859, 935, 954, 971, 1006, 1014, 1059, 1291, 1723, 1876, 1976, 2110]","[6, 134, 260, 377, 667, 768, 784, 859, 935, 954, 971, 1006, 1014, 1059, 1291, 1723, 1876, 1976, 2110, 3461]",1,1,[3461],2
1137,1,9,"[2, 140, 427, 497, 523, 901, 969, 1024, 1353, 1394, 1493, 1598, 2064, 2211, 2329, 2451, 2455, 2500, 2779, 3129]","[2, 140, 497, 523, 901, 969, 1024, 1353, 1394, 1598, 2064, 2211, 2329, 2451, 2455, 2500, 2779, 3129]","[2, 140, 497, 523, 901, 969, 1024, 1353, 1394, 1598, 2064, 2211, 2329, 2451, 2455, 2500, 2779, 3129, 3638]",2,1,[3638],0
1137,3,7,"[2, 140, 427, 497, 523, 901, 969, 1024, 1353, 1394, 1493, 1598, 2064, 2211, 2329, 2451, 2455, 2500, 2779, 3129]","[140, 427, 497, 523, 901, 969, 1024, 1353, 1394, 1493, 1598, 2211, 2329, 2451, 2455, 2500, 2779, 3129]","[140, 427, 497, 523, 901, 969, 1024, 1353, 1394, 1493, 1598, 2211, 2329, 2451, 2455, 2500, 2779, 3129, 3706]",2,1,[3706],0
1137,5,8,"[2, 140, 427, 497, 523, 901, 969, 1024, 1353, 1394, 1493, 1598, 2064, 2211, 2329, 2451, 2455, 2500, 2779, 3129]","[2, 140, 497, 523, 969, 1024, 1353, 1394, 1493, 1598, 2064, 2211, 2329, 2451, 2455, 2500, 2779, 3129]","[2, 140, 497, 523, 969, 1024, 1353, 1394, 1493, 1598, 2064, 2211, 2329, 2451, 2455, 2500, 2779, 3129, 3287]",2,1,[3287],0
1137,7,8,"[2, 140, 427, 497, 523, 901, 969, 1024, 1353, 1394, 1493, 1598, 2064, 2211, 2329, 2451, 2455, 2500, 2779, 3129]","[2, 427, 497, 523, 901, 969, 1024, 1353, 1394, 1493, 1598, 2064, 2211, 2329, 2451, 2455, 2500, 2779, 3129]","[2, 427, 497, 523, 901, 969, 1024, 1353, 1394, 1493, 1598, 2064, 2211, 2329, 2451, 2455, 2500, 2779, 3129, 3051]",1,1,[3051],2
1139,1,5,"[2, 32, 94, 158, 324, 447, 455, 466, 488, 513, 826, 829, 844, 896, 899, 1136, 1614, 1869, 1999, 2069]","[32, 158, 324, 447, 455, 466, 488, 513, 826, 829, 844, 896, 1136, 1614, 1869, 1999, 2069]","[32, 158, 324, 447, 455, 466, 488, 513, 826, 829, 844, 896, 1136, 1614, 1869, 1999, 2069, 3487]",3,1,[3487],0
1139,3,3,"[2, 32, 94, 158, 324, 447, 455, 466, 488, 513, 826, 829, 844, 896, 899, 1136, 1614, 1869, 1999, 2069]","[2, 32, 94, 158, 324, 447, 455, 466, 488, 513, 826, 844, 896, 899, 1136, 1614, 1869, 1999, 2069]","[2, 32, 94, 158, 324, 447, 455, 466, 488, 513, 826, 844, 896, 899, 1136, 1614, 1869, 1999, 2069, 3552]",1,1,[3552],2
1139,5,8,"[2, 32, 94, 158, 324, 447, 455, 466, 488, 513, 826, 829, 844, 896, 899, 1136, 1614, 1869, 1999, 2069]","[2, 32, 94, 324, 447, 455, 466, 488, 513, 826, 829, 844, 896, 899, 1136, 1614, 1869, 1999, 2069]","[2, 32, 94, 324, 447, 455, 466, 488, 513, 826, 829, 844, 896, 899, 1136, 1614, 1869, 1999, 2069, 3523]",1,1,[3523],2
1139,7,7,"[2, 32, 94, 158, 324, 447, 455, 466, 488, 513, 826, 829, 844, 896, 899, 1136, 1614, 1869, 1999, 2069]","[2, 32, 158, 324, 447, 455, 466, 488, 513, 826, 829, 844, 896, 899, 1136, 1614, 1869, 1999, 2069]","[2, 32, 158, 324, 447, 455, 466, 488, 513, 826, 829, 844, 896, 899, 1136, 1614, 1869, 1999, 2069, 3628]",1,1,[3628],2
1140,1,3,"[98, 211, 434, 556, 616, 703, 715, 721, 963, 1001, 1118, 1227, 1475, 1480, 1699, 1711, 1886, 2027, 2964, 3394]","[556, 616, 703, 715, 721, 963, 1001, 1118, 1227, 1475, 1480, 1699, 1711, 1886, 2027, 2964, 3394]","[556, 616, 703, 715, 721, 963, 1001, 1118, 1227, 1475, 1480, 1699, 1711, 1886, 2027, 2964, 3394, 1806]",3,1,[1806],0
1140,3,4,"[98, 211, 434, 556, 616, 703, 715, 721, 963, 1001, 1118, 1227, 1475, 1480, 1699, 1711, 1886, 2027, 2964, 3394]","[98, 211, 434, 556, 616, 703, 715, 721, 963, 1001, 1227, 1475, 1480, 1699, 1711, 1886, 2027, 2964, 3394]","[98, 211, 434, 556, 616, 703, 715, 721, 963, 1001, 1227, 1475, 1480, 1699, 1711, 1886, 2027, 2964, 3394, 3706]",1,1,[3706],2
1140,5,9,"[98, 211, 434, 556, 616, 703, 715, 721, 963, 1001, 1118, 1227, 1475, 1480, 1699, 1711, 1886, 2027, 2964, 3394]","[98, 211, 434, 616, 703, 715, 721, 963, 1001, 1118, 1227, 1475, 1480, 1699, 1711, 1886, 2027, 2964, 3394]","[98, 211, 434, 616, 703, 715, 721, 963, 1001, 1118, 1227, 1475, 1480, 1699, 1711, 1886, 2027, 2964, 3394, 3449]",1,1,[3449],2
1140,7,9,"[98, 211, 434, 556, 616, 703, 715, 721, 963, 1001, 1118, 1227, 1475, 1480, 1699, 1711, 1886, 2027, 2964, 3394]","[98, 211, 434, 556, 616, 703, 715, 963, 1001, 1118, 1227, 1475, 1480, 1699, 1711, 1886, 2027, 2964, 3394]","[98, 211, 434, 556, 616, 703, 715, 963, 1001, 1118, 1227, 1475, 1480, 1699, 1711, 1886, 2027, 2964, 3394, 3568]",1,1,[3568],2
1141,1,6,"[7, 65, 154, 172, 399, 429, 742, 854, 881, 1060, 1196, 1387, 1466, 1522, 1618, 1758, 1795, 1835, 2040, 2700]","[65, 172, 399, 742, 854, 881, 1060, 1196, 1387, 1466, 1522, 1618, 1758, 1795, 1835, 2040, 2700]","[65, 172, 399, 742, 854, 881, 1060, 1196, 1387, 1466, 1522, 1618, 1758, 1795, 1835, 2040, 2700, 3611]",3,1,[3611],0
1141,3,2,"[7, 65, 154, 172, 399, 429, 742, 854, 881, 1060, 1196, 1387, 1466, 1522, 1618, 1758, 1795, 1835, 2040, 2700]","[7, 65, 154, 172, 399, 429, 742, 854, 881, 1060, 1196, 1387, 1466, 1522, 1618, 1795, 1835, 2040, 2700]","[7, 65, 154, 172, 399, 429, 742, 854, 881, 1060, 1196, 1387, 1466, 1522, 1618, 1795, 1835, 2040, 2700, 3348]",1,1,[3348],2
1141,5,9,"[7, 65, 154, 172, 399, 429, 742, 854, 881, 1060, 1196, 1387, 1466, 1522, 1618, 1758, 1795, 1835, 2040, 2700]","[7, 65, 154, 172, 429, 742, 854, 881, 1060, 1196, 1387, 1466, 1522, 1618, 1758, 1795, 1835, 2040, 2700]","[7, 65, 154, 172, 429, 742, 854, 881, 1060, 1196, 1387, 1466, 1522, 1618, 1758, 1795, 1835, 2040, 2700, 3603]",1,1,[3603],2
1141,7,5,"[7, 65, 154, 172, 399, 429, 742, 854, 881, 1060, 1196, 1387, 1466, 1522, 1618, 1758, 1795, 1835, 2040, 2700]","[65, 154, 172, 399, 429, 742, 854, 881, 1060, 1196, 1387, 1466, 1522, 1618, 1758, 1795, 1835, 2040, 2700]","[65, 154, 172, 399, 429, 742, 854, 881, 1060, 1196, 1387, 1466, 1522, 1618, 1758, 1795, 1835, 2040, 2700, 3177]",1,1,[3177],2
1142,1,6,"[23, 87, 158, 175, 341, 475, 511, 595, 639, 738, 1035, 1151, 1440, 1486, 1598, 1693, 1928, 2092, 3096, 3146]","[23, 87, 175, 341, 511, 595, 738, 1035, 1151, 1440, 1486, 1598, 1693, 1928, 2092, 3096, 3146]","[23, 87, 175, 341, 511, 595, 738, 1035, 1151, 1440, 1486, 1598, 1693, 1928, 2092, 3096, 3146, 3605]",3,1,[3605],0
1142,3,7,"[23, 87, 158, 175, 341, 475, 511, 595, 639, 738, 1035, 1151, 1440, 1486, 1598, 1693, 1928, 2092, 3096, 3146]","[23, 175, 341, 475, 511, 595, 639, 738, 1035, 1151, 1440, 1486, 1598, 1693, 1928, 2092, 3096, 3146]","[23, 175, 341, 475, 511, 595, 639, 738, 1035, 1151, 1440, 1486, 1598, 1693, 1928, 2092, 3096, 3146, 3638]",2,1,[3638],0
1142,5,9,"[23, 87, 158, 175, 341, 475, 511, 595, 639, 738, 1035, 1151, 1440, 1486, 1598, 1693, 1928, 2092, 3096, 3146]","[23, 87, 158, 175, 341, 595, 639, 738, 1035, 1151, 1440, 1486, 1598, 1693, 1928, 2092, 3096, 3146]","[23, 87, 158, 175, 341, 595, 639, 738, 1035, 1151, 1440, 1486, 1598, 1693, 1928, 2092, 3096, 3146, 3053]",2,1,[3053],0
1142,7,5,"[23, 87, 158, 175, 341, 475, 511, 595, 639, 738, 1035, 1151, 1440, 1486, 1598, 1693, 1928, 2092, 3096, 3146]","[87, 158, 175, 341, 475, 511, 595, 639, 738, 1035, 1151, 1440, 1486, 1598, 1693, 1928, 2092, 3096, 3146]","[87, 158, 175, 341, 475, 511, 595, 639, 738, 1035, 1151, 1440, 1486, 1598, 1693, 1928, 2092, 3096, 3146, 3641]",1,1,[3641],2
1146,1,7,"[138, 405, 504, 800, 877, 926, 1146, 1208, 1280, 1291, 1333, 1688, 1718, 1869, 2125, 2140, 2422, 2644, 2900, 3075]","[138, 405, 877, 926, 1146, 1208, 1291, 1333, 1718, 1869, 2125, 2140, 2644, 2900]","[138, 405, 877, 926, 1146, 1208, 1291, 1333, 1718, 1869, 2125, 2140, 2644, 2900, 3706]",6,1,[3706],0
1146,3,7,"[138, 405, 504, 800, 877, 926, 1146, 1208, 1280, 1291, 1333, 1688, 1718, 1869, 2125, 2140, 2422, 2644, 2900, 3075]","[138, 504, 800, 877, 926, 1146, 1280, 1291, 1333, 1688, 1869, 2140, 2422, 2900, 3075]","[138, 504, 800, 877, 926, 1146, 1280, 1291, 1333, 1688, 1869, 2140, 2422, 2900, 3075, 3706]",5,1,[3706],0
1146,5,9,"[138, 405, 504, 800, 877, 926, 1146, 1208, 1280, 1291, 1333, 1688, 1718, 1869, 2125, 2140, 2422, 2644, 2900, 3075]","[504, 800, 877, 1146, 1280, 1291, 1688, 1718, 2125, 2140, 2422, 2644, 3075]","[504, 800, 877, 1146, 1280, 1291, 1688, 1718, 2125, 2140, 2422, 2644, 3075, 3565]",7,1,[3565],0
1146,7,8,"[138, 405, 504, 800, 877, 926, 1146, 1208, 1280, 1291, 1333, 1688, 1718, 1869, 2125, 2140, 2422, 2644, 2900, 3075]","[138, 504, 800, 877, 926, 1146, 1208, 1280, 1291, 1333, 1688, 1718, 1869, 2125, 2140, 2422, 2900, 3075]","[138, 504, 800, 877, 926, 1146, 1208, 1280, 1291, 1333, 1688, 1718, 1869, 2125, 2140, 2422, 2900, 3075, 3706]",2,1,[3706],0
1147,1,5,"[10, 22, 24, 136, 234, 245, 260, 603, 724, 1071, 1081, 1164, 1453, 1466, 1523, 1533, 1619, 1914, 2042, 2573]","[10, 136, 234, 260, 603, 724, 1071, 1081, 1164, 1453, 1466, 1523, 1533, 1619, 1914, 2042, 2573]","[10, 136, 234, 260, 603, 724, 1071, 1081, 1164, 1453, 1466, 1523, 1533, 1619, 1914, 2042, 2573, 3706]",3,1,[3706],0
1147,3,9,"[10, 22, 24, 136, 234, 245, 260, 603, 724, 1071, 1081, 1164, 1453, 1466, 1523, 1533, 1619, 1914, 2042, 2573]","[22, 24, 136, 245, 260, 724, 1071, 1081, 1164, 1453, 1466, 1523, 1533, 1914, 2042, 2573]","[22, 24, 136, 245, 260, 724, 1071, 1081, 1164, 1453, 1466, 1523, 1533, 1914, 2042, 2573, 3585]",4,1,[3585],0
1147,5,9,"[10, 22, 24, 136, 234, 245, 260, 603, 724, 1071, 1081, 1164, 1453, 1466, 1523, 1533, 1619, 1914, 2042, 2573]","[10, 22, 24, 136, 234, 245, 260, 603, 1071, 1081, 1164, 1453, 1466, 1523, 1533, 1619, 1914, 2042, 2573]","[10, 22, 24, 136, 234, 245, 260, 603, 1071, 1081, 1164, 1453, 1466, 1523, 1533, 1619, 1914, 2042, 2573, 3537]",1,1,[3537],2
1147,7,6,"[10, 22, 24, 136, 234, 245, 260, 603, 724, 1071, 1081, 1164, 1453, 1466, 1523, 1533, 1619, 1914, 2042, 2573]","[10, 22, 24, 136, 234, 245, 260, 603, 724, 1071, 1081, 1164, 1466, 1523, 1533, 1619, 1914, 2042, 2573]","[10, 22, 24, 136, 234, 245, 260, 603, 724, 1071, 1081, 1164, 1466, 1523, 1533, 1619, 1914, 2042, 2573, 3706]",1,1,[3706],2
1150,1,7,"[4, 21, 35, 53, 97, 238, 454, 534, 600, 701, 705, 762, 885, 1610, 2302, 2303, 2311, 2441, 2495, 2875]","[35, 53, 97, 454, 534, 701, 705, 762, 885, 1610, 2302, 2303, 2311, 2441, 2495, 2875]","[35, 53, 97, 454, 534, 701, 705, 762, 885, 1610, 2302, 2303, 2311, 2441, 2495, 2875, 3610]",4,1,[3610],0
1150,3,6,"[4, 21, 35, 53, 97, 238, 454, 534, 600, 701, 705, 762, 885, 1610, 2302, 2303, 2311, 2441, 2495, 2875]","[21, 35, 53, 97, 238, 454, 600, 701, 705, 762, 885, 1610, 2302, 2303, 2311, 2441, 2495, 2875]","[21, 35, 53, 97, 238, 454, 600, 701, 705, 762, 885, 1610, 2302, 2303, 2311, 2441, 2495, 2875, 3570]",2,1,[3570],0
1150,5,7,"[4, 21, 35, 53, 97, 238, 454, 534, 600, 701, 705, 762, 885, 1610, 2302, 2303, 2311, 2441, 2495, 2875]","[4, 21, 35, 53, 97, 454, 534, 600, 701, 705, 762, 885, 1610, 2302, 2303, 2311, 2441, 2495, 2875]","[4, 21, 35, 53, 97, 454, 534, 600, 701, 705, 762, 885, 1610, 2302, 2303, 2311, 2441, 2495, 2875, 3676]",1,1,[3676],2
1150,7,4,"[4, 21, 35, 53, 97, 238, 454, 534, 600, 701, 705, 762, 885, 1610, 2302, 2303, 2311, 2441, 2495, 2875]","[21, 35, 53, 97, 238, 454, 534, 600, 701, 705, 762, 885, 1610, 2302, 2303, 2311, 2441, 2495, 2875]","[21, 35, 53, 97, 238, 454, 534, 600, 701, 705, 762, 885, 1610, 2302, 2303, 2311, 2441, 2495, 2875, 3706]",1,1,[3706],2
1151,1,7,"[20, 45, 125, 148, 212, 247, 293, 350, 542, 588, 607, 615, 670, 731, 738, 1229, 1252, 1286, 1832, 2373]","[20, 45, 125, 148, 247, 293, 350, 542, 607, 670, 1229, 1252, 1832, 2373]","[20, 45, 125, 148, 247, 293, 350, 542, 607, 670, 1229, 1252, 1832, 2373, 3004]",6,1,[3004],0
1151,3,9,"[20, 45, 125, 148, 212, 247, 293, 350, 542, 588, 607, 615, 670, 731, 738, 1229, 1252, 1286, 1832, 2373]","[20, 148, 247, 293, 350, 542, 588, 607, 615, 670, 731, 738, 1229, 1252, 1286, 1832, 2373]","[20, 148, 247, 293, 350, 542, 588, 607, 615, 670, 731, 738, 1229, 1252, 1286, 1832, 2373, 3534]",3,1,[3534],0
1151,5,8,"[20, 45, 125, 148, 212, 247, 293, 350, 542, 588, 607, 615, 670, 731, 738, 1229, 1252, 1286, 1832, 2373]","[20, 45, 125, 148, 247, 293, 350, 542, 607, 615, 670, 731, 738, 1229, 1252, 1286, 1832, 2373]","[20, 45, 125, 148, 247, 293, 350, 542, 607, 615, 670, 731, 738, 1229, 1252, 1286, 1832, 2373, 3600]",2,1,[3600],0
1151,7,5,"[20, 45, 125, 148, 212, 247, 293, 350, 542, 588, 607, 615, 670, 731, 738, 1229, 1252, 1286, 1832, 2373]","[20, 45, 125, 148, 212, 247, 293, 350, 542, 588, 607, 615, 731, 738, 1229, 1252, 1286, 1832, 2373]","[20, 45, 125, 148, 212, 247, 293, 350, 542, 588, 607, 615, 731, 738, 1229, 1252, 1286, 1832, 2373, 3706]",1,1,[3706],2
